Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_ControlFlow_DBL_0323,Double_Disable,ControlFlow,-disable-tail-duplicate,EnumSizeOpt,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-tail-duplicate AND MIR EnumSizeOpt
EXP_ControlFlow_DBL_0324,Double_Disable,ControlFlow,-disable-tail-duplicate,ForceInline,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-tail-duplicate AND MIR ForceInline
EXP_ControlFlow_DBL_0325,Double_Disable,ControlFlow,-disable-tail-duplicate,GVN,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-GVN,Disable LLVM -disable-tail-duplicate AND MIR GVN
EXP_ControlFlow_DBL_0326,Double_Disable,ControlFlow,-disable-tail-duplicate,ImpossiblePredicates,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-tail-duplicate AND MIR ImpossiblePredicates
EXP_ControlFlow_DBL_0327,Double_Disable,ControlFlow,-disable-tail-duplicate,Inline,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-Inline,Disable LLVM -disable-tail-duplicate AND MIR Inline
EXP_ControlFlow_DBL_0328,Double_Disable,ControlFlow,-disable-tail-duplicate,InstSimplify-after-simplifycfg,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-tail-duplicate AND MIR InstSimplify-after-simplifycfg
EXP_ControlFlow_DBL_0329,Double_Disable,ControlFlow,-disable-tail-duplicate,InstSimplify-before-inline,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-tail-duplicate AND MIR InstSimplify-before-inline
EXP_ControlFlow_DBL_0330,Double_Disable,ControlFlow,-disable-tail-duplicate,JumpThreading,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-tail-duplicate AND MIR JumpThreading
EXP_ControlFlow_DBL_0331,Double_Disable,ControlFlow,-disable-tail-duplicate,MatchBranchSimplification,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-tail-duplicate AND MIR MatchBranchSimplification
EXP_ControlFlow_DBL_0332,Double_Disable,ControlFlow,-disable-tail-duplicate,ReferencePropagation,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-tail-duplicate AND MIR ReferencePropagation
EXP_ControlFlow_DBL_0333,Double_Disable,ControlFlow,-disable-tail-duplicate,ScalarReplacementOfAggregates,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-tail-duplicate AND MIR ScalarReplacementOfAggregates
EXP_ControlFlow_DBL_0334,Double_Disable,ControlFlow,-disable-tail-duplicate,SingleUseConsts,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-tail-duplicate AND MIR SingleUseConsts
EXP_ControlFlow_DBL_0335,Double_Disable,ControlFlow,-disable-tail-duplicate,UnreachableEnumBranching,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-tail-duplicate AND MIR UnreachableEnumBranching
EXP_ControlFlow_DBL_0336,Double_Disable,ControlFlow,-disable-tail-duplicate,UnreachablePropagation,-C llvm-args=-disable-tail-duplicate -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-tail-duplicate AND MIR UnreachablePropagation
