ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,ASM_JmpLike,ASM_JmpLike_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_ABL_017_ScalarReplacementOfAggregates,default,None,ScalarReplacementOfAggregates,3,7.752431,16.495469,416960.0,45.15540801156386,20.95106999241978,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_029_disable-ifcvt-triangle-false,default,ifcvt-triangle-false,N/A,3,7.752617,17.279707,416960.0,45.15889064893144,26.70140211263503,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0686,default,early-ifcvt,GVN,3,7.753746,16.385858,416960.0,45.18002988327547,20.147360335365505,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0184,default,branch-fold,DeadStoreElimination-final,3,7.754995,17.373584,418832.0,45.203415980437335,27.38974408082513,0.4008054463515265,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_065_disable-ondemand-mds-loading,default,ondemand-mds-loading,N/A,3,7.766161,17.456961,416960.0,45.41248656563275,28.001096044370865,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_006_EarlyOtherwiseBranch,default,None,EarlyOtherwiseBranch,3,7.768273,13.483262,416960.0,45.45203135122586,-1.1355805713596956,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0614,default,cgp-ext-ld-promotion,ForceInline,3,7.769039,13.384169,417040.0,45.4663738255461,-1.862168240904516,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0433,default,branch-fold,EarlyOtherwiseBranch,3,7.769755,13.042539,418832.0,45.47978010702558,-4.36712969677524,0.4008054463515265,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_038_disable-cgp-delete-phis,default,cgp-delete-phis,N/A,3,7.774858,16.249693,416960.0,45.575327948352125,19.14894662275646,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0283,default,cgp-store-extract,DeadStoreElimination-initial,3,7.777422,17.426931,416960.0,45.62333591722558,27.780904631088088,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0340,default,vector-combine,DestinationPropagation,3,7.787,15.087952,416992.0,45.8026730177989,10.630618528898438,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_051_disable-postra-machine-sink,default,postra-machine-sink,N/A,3,7.79001,16.375559,416992.0,45.859031826811815,20.071844139381522,-0.040272317575984484,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0371,default,cleanups,DestinationPropagation,3,7.790756,12.769783,416960.0,45.872999823995755,-6.367080716467521,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_018_SingleUseConsts,default,None,SingleUseConsts,3,7.791948,15.871307,416960.0,45.89531866131913,16.374476156342197,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_055_disable-type-promotion,default,type-promotion,N/A,3,7.800048,17.561641,416960.0,46.04698190152001,28.76864972876789,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0298,default,non-allocatable-phys-copy-opt,DeadStoreElimination-initial,3,7.801117,15.721844,416960.0,46.06699770445515,15.278556435946445,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_002_disable-expand-reductions,default,expand-reductions,N/A,3,7.803993,15.712449,417008.0,46.120847516654884,15.209668712743252,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0026,default,ifcvt-simple,CopyProp,3,7.804095,13.31501,416960.0,46.12275735005,-2.369268405780456,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_020_disable-cgp-select2branch,default,cgp-select2branch,N/A,3,7.804529,14.800578,416896.0,46.13088350390766,8.523482757978474,-0.06328507047655973,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0150,default,sample-loader-inlining,DataflowConstProp,3,7.806265,16.030284,416960.0,46.16338811933838,17.540156153327136,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_014_JumpThreading,default,None,JumpThreading,3,7.80786,14.384514,417088.0,46.193252670958174,5.472742825374777,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0321,default,cgp,DeadStoreElimination-initial,3,7.813275,15.916141,424320.0,46.29464235561098,16.703216143792087,1.7163678205005306,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0539,default,copyprop,EnumSizeOpt,3,7.819504,17.348028,417328.0,46.41127325971115,27.202357741902205,0.040272317575995586,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0581,default,strictnode-mutation,EnumSizeOpt,3,7.821144,15.270958,416960.0,46.44198038488763,11.972488318416573,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0349,default,block-placement,DestinationPropagation,3,7.82171,14.665988,409056.0,46.45257808784486,7.536617546066049,-1.9426598906894244,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0290,default,copyprop,DeadStoreElimination-initial,3,7.823376,15.911617,417328.0,46.48377203329852,16.670044450362486,0.040272317575995586,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0191,default,ifcvt-forked-diamond,DeadStoreElimination-final,3,7.828208,16.492085,416960.0,46.57424570942823,20.92625721378012,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0591,default,lftr,ForceInline,3,7.829646,16.82042,416944.0,46.60117061552809,23.33373465900832,-0.05177869402627211,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0157,default,complex-addr-modes,DataflowConstProp,3,7.831197,14.369661,416944.0,46.63021131744802,5.363834964519332,-0.05177869402627211,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0295,default,machine-dce,DeadStoreElimination-initial,3,7.831458,15.846386,416960.0,46.6350982440767,16.191745879604944,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0288,default,cleanups,DeadStoreElimination-initial,3,7.83485,16.795589,416960.0,46.69860956639293,23.151664296596586,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_073_disable-cgp-gc-opts,default,cgp-gc-opts,N/A,3,7.837739,17.140448,416960.0,46.75270278873125,25.680302011990786,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0440,default,ifcvt-forked-diamond,EarlyOtherwiseBranch,3,7.840005,13.502211,416960.0,46.795131048273845,-0.9966392763115506,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0011,default,licm-promotion,CopyProp,3,7.842157,16.188334,417024.0,46.835424788139576,18.69903903275918,-0.0326013999424668,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0192,default,ifcvt-simple,DeadStoreElimination-final,3,7.842922,15.825277,416960.0,46.849748538602974,16.036966640744254,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_000_DEFAULT,default,baseline,N/A,3,7.845712,14.256969,416960.0,46.90198809911661,4.537534240388008,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0600,default,cgp-branch-opts,ForceInline,3,7.845769,18.283022,416960.0,46.90305535895507,34.05809035165659,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0491,default,i2p-p2i-opt,EarlyOtherwiseBranch,3,7.849108,13.270378,416960.0,46.965574316860106,-2.6965272521886186,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0224,default,cfi-fixup,DeadStoreElimination-final,3,7.855836,15.164995,416960.0,47.09154842551089,11.195527188690168,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0229,default,nofree-inference,DeadStoreElimination-final,3,7.862224,15.41791,416960.0,47.21115642284461,13.04999642913025,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0350,default,branch-fold,DestinationPropagation,3,7.865177,14.345962,418832.0,47.26644797201909,5.190064857846388,0.4008054463515265,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0429,default,machine-licm,EarlyOtherwiseBranch,3,7.866105,14.180913,414704.0,47.28382371114333,3.9798626410328497,-0.5887429283728096,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_008_ForceInline,default,None,ForceInline,3,7.870962,14.533431,416960.0,47.374765483693395,6.564659065529055,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_010_ImpossiblePredicates,default,None,ImpossiblePredicates,3,7.87124,17.584539,416960.0,47.37997071588795,28.936546597943668,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_044_disable-icp,default,icp,N/A,3,7.877674,17.888451,416960.0,47.50044001063516,31.164945292369172,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_045_disable-machine-cse,default,machine-cse,N/A,3,7.881914,20.607656,417856.0,47.57982916353043,51.10319344273928,0.16684245852909285,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0015,default,postra-machine-licm,CopyProp,3,7.887829,15.201368,416976.0,47.69058077659069,11.462227897159538,-0.04410777639275443,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_058_disable-cfi-fixup,default,cfi-fixup,N/A,3,7.892465,15.443423,416960.0,47.77738457678466,13.237067475653186,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0212,default,machine-dce,DeadStoreElimination-final,3,7.892636,17.897875,416960.0,47.78058635630003,31.23404565463279,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0301,default,preinline,DeadStoreElimination-initial,3,7.894836,16.097947,416960.0,47.82177884129284,18.036287075636604,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0127,default,icp,DataflowConstProp,3,7.903963,15.565827,416960.0,47.99267148244266,14.13458028788983,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_023_disable-early-taildup,default,early-taildup,N/A,3,7.906106,19.166742,417040.0,48.032796707597036,40.53786243777924,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0500,default,expand-reductions,EnumSizeOpt,3,7.91454,12.448796,417008.0,48.19071371597408,-8.720679823207488,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0003,default,interleaved-load-combine,CopyProp,3,7.915749,17.099918,416960.0,48.213350858863315,25.38312059406367,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_030_disable-ifcvt-triangle-rev,default,ifcvt-triangle-rev,N/A,3,7.915929,15.836314,416960.0,48.21672115309001,16.11789413419753,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0651,default,whole-program-visibility,ForceInline,3,7.92328,15.286077,416960.0,48.3543602245365,12.08334659272301,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0649,default,thinlto-funcattrs,ForceInline,3,7.925221,15.428546,416960.0,48.39070323061425,13.12798363764427,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_001_disable-binop-extract-shuffle,default,binop-extract-shuffle,N/A,3,7.926229,19.291905,416960.0,48.40957687828371,41.45560529028383,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_050_disable-phi-elim-edge-splitting,default,phi-elim-edge-splitting,N/A,3,7.927474,15.577989,416016.0,48.43288808001829,14.22375671041214,-0.274235305398407,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0602,default,chr,ForceInline,3,7.931085,15.867171,416960.0,48.50049992697698,16.34414942689373,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0202,default,separate-const-offset-from-gep,DeadStoreElimination-final,3,7.936344,15.438994,416960.0,48.59896868996665,13.204592358456058,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_054_disable-ssc,default,ssc,N/A,3,7.936862,14.318085,418176.0,48.608667647796764,4.985660061706376,0.24355163486431408,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0360,default,ifcvt-triangle,DestinationPropagation,3,7.936936,14.861559,416960.0,48.610053213201084,8.970618707808553,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0297,default,mergeicmps,DeadStoreElimination-initial,3,7.937935,14.857523,416960.0,48.62875834615919,8.941025216499554,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0634,default,select-optimize,ForceInline,3,7.938158,15.541415,416960.0,48.6329337662289,13.955582193282456,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_016_ReferencePropagation,default,None,ReferencePropagation,3,7.93975,14.072572,416960.0,48.66274214627828,3.1854651083498497,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_077_disable-mr-partial-inlining,default,mr-partial-inlining,N/A,3,7.94113,20.780013,416960.0,48.68858106868286,52.36698070278529,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_074_disable-complex-addr-modes,default,complex-addr-modes,N/A,3,7.946832,17.047517,416944.0,48.79534450024154,24.998896476600073,-0.05177869402627211,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0040,default,constant-hoisting,CopyProp,3,7.948608,13.79367,416624.0,48.82859806994486,1.1404492726057702,-0.12848787036149334,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0444,default,ifcvt-triangle-false,EarlyOtherwiseBranch,3,7.951444,13.259922,416960.0,48.88169892787197,-2.773194632051579,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0674,default,lftr,GVN,3,7.962527,17.949669,416944.0,49.08921543295175,31.613819016589794,-0.05177869402627211,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0593,default,loop-level-heuristics,ForceInline,3,7.963037,16.045573,416960.0,49.09876459992737,17.652260932470675,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0049,default,non-allocatable-phys-copy-opt,CopyProp,3,7.967397,14.043101,416960.0,49.180400615640416,2.96937249626672,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0250,default,binop-extract-shuffle,DeadStoreElimination-initial,3,7.96888,17.80496,416960.0,49.208168095296955,30.552757437344425,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_002_DataflowConstProp,default,None,DataflowConstProp,3,7.98098,14.158046,416960.0,49.434726762757506,3.8121930756802813,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0016,default,preheader-prot,CopyProp,3,7.981676,14.584504,417008.0,49.447758567100706,6.9391457805004775,-0.03643685875922564,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0240,default,complex-addr-modes,DeadStoreElimination-final,3,7.98218,15.734396,416944.0,49.457195390935404,15.370592487212686,-0.05177869402627211,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0736,default,cgp,GVN,3,7.982769,12.822657,424320.0,49.468223742599406,-5.979388382604256,1.7163678205005306,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_ABL_039_disable-cleanups,default,cleanups,N/A,3,7.983676,15.135511,416960.0,49.485206280730544,10.97933925564889,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0077,default,mr-partial-inlining,CopyProp,3,7.986854,13.380939,416960.0,49.54471069768835,-1.8858518328093932,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0116,default,cgp-ext-ld-promotion,DataflowConstProp,3,7.989159,15.039015,417040.0,49.587869187646746,10.27179378058609,-0.02876594112570796,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0029,default,ifcvt-triangle-false,CopyProp,3,7.996244,13.252639,416960.0,49.72052771318047,-2.8265963657491566,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0706,default,demotion,GVN,3,8.000377,14.7079,416960.0,49.797913413396564,7.843932315080626,-0.04794323520951327,36.0,-14.0,32.0,-1.0,20.0,0.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
