ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,ListPath,Status
EXP_DBL_1404,eza,2,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,8.824403,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,3,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,8.986150,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,4,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,9.012088,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,5,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,9.122918,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,6,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,9.156669,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,7,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,9.033868,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,8,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,8.883252,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,9,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,8.823850,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1404,eza,10,i2p-p2i-opt,ScalarReplacementOfAggregates,2474944,8.768862,137.546379,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,1,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.886654,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,2,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.743516,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,3,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.776403,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,4,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.660112,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,5,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.739578,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,6,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.958868,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,7,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.622348,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,8,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.882383,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,9,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,9.012926,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1405,eza,10,mr-partial-inlining,ScalarReplacementOfAggregates,2475808,8.801191,136.637823,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,1,partial-inlining,ScalarReplacementOfAggregates,2475808,9.041636,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,2,partial-inlining,ScalarReplacementOfAggregates,2475808,8.925760,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,3,partial-inlining,ScalarReplacementOfAggregates,2475808,9.046731,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,4,partial-inlining,ScalarReplacementOfAggregates,2475808,8.836481,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,5,partial-inlining,ScalarReplacementOfAggregates,2475808,8.796640,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,6,partial-inlining,ScalarReplacementOfAggregates,2475808,9.018187,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,7,partial-inlining,ScalarReplacementOfAggregates,2475808,8.921321,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,8,partial-inlining,ScalarReplacementOfAggregates,2475808,8.808157,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,9,partial-inlining,ScalarReplacementOfAggregates,2475808,9.093551,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1406,eza,10,partial-inlining,ScalarReplacementOfAggregates,2475808,8.689532,136.401856,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,1,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.884000,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,2,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.949155,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,3,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.854603,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,4,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.896911,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,5,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.986549,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,6,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.963158,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,7,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.851828,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,8,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.877386,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,9,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,9.046002,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1407,eza,10,partial-libcall-inlining,ScalarReplacementOfAggregates,2475808,8.889640,134.682489,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,1,peephole,ScalarReplacementOfAggregates,2511456,8.886288,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,2,peephole,ScalarReplacementOfAggregates,2511456,8.676721,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,3,peephole,ScalarReplacementOfAggregates,2511456,8.760912,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,4,peephole,ScalarReplacementOfAggregates,2511456,8.867184,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,5,peephole,ScalarReplacementOfAggregates,2511456,8.954963,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,6,peephole,ScalarReplacementOfAggregates,2511456,8.749936,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,7,peephole,ScalarReplacementOfAggregates,2511456,8.660482,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,8,peephole,ScalarReplacementOfAggregates,2511456,8.865821,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,9,peephole,ScalarReplacementOfAggregates,2511456,9.006307,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1408,eza,10,peephole,ScalarReplacementOfAggregates,2511456,8.914953,135.480916,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,1,post-ra,ScalarReplacementOfAggregates,2475808,8.423269,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,2,post-ra,ScalarReplacementOfAggregates,2475808,8.559999,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,3,post-ra,ScalarReplacementOfAggregates,2475808,8.669112,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,4,post-ra,ScalarReplacementOfAggregates,2475808,8.227432,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,5,post-ra,ScalarReplacementOfAggregates,2475808,8.318807,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,6,post-ra,ScalarReplacementOfAggregates,2475808,8.597038,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,7,post-ra,ScalarReplacementOfAggregates,2475808,8.757644,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,8,post-ra,ScalarReplacementOfAggregates,2475808,8.775964,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,9,post-ra,ScalarReplacementOfAggregates,2475808,8.662037,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1409,eza,10,post-ra,ScalarReplacementOfAggregates,2475808,8.170670,134.205387,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,1,spill-fusing,ScalarReplacementOfAggregates,2490272,8.533037,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,2,spill-fusing,ScalarReplacementOfAggregates,2490272,8.645361,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,3,spill-fusing,ScalarReplacementOfAggregates,2490272,8.665897,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,4,spill-fusing,ScalarReplacementOfAggregates,2490272,8.694961,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,5,spill-fusing,ScalarReplacementOfAggregates,2490272,8.619234,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,6,spill-fusing,ScalarReplacementOfAggregates,2490272,8.501920,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,7,spill-fusing,ScalarReplacementOfAggregates,2490272,8.158561,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,8,spill-fusing,ScalarReplacementOfAggregates,2490272,8.223371,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,9,spill-fusing,ScalarReplacementOfAggregates,2490272,8.512157,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1410,eza,10,spill-fusing,ScalarReplacementOfAggregates,2490272,8.643792,133.645273,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,1,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.716262,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,2,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.705648,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,3,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.693339,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,4,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.659187,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,5,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.110134,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,6,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.742277,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,7,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.737176,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,8,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.666647,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,9,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.509332,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1411,eza,10,strictnode-mutation,ScalarReplacementOfAggregates,2475808,8.364928,133.511317,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,1,binop-extract-shuffle,SingleUseConsts,2475680,8.642092,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,2,binop-extract-shuffle,SingleUseConsts,2475680,8.751403,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,3,binop-extract-shuffle,SingleUseConsts,2475680,8.572142,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,4,binop-extract-shuffle,SingleUseConsts,2475680,8.402051,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,5,binop-extract-shuffle,SingleUseConsts,2475680,8.696337,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,6,binop-extract-shuffle,SingleUseConsts,2475680,8.844446,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,7,binop-extract-shuffle,SingleUseConsts,2475680,8.602709,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,8,binop-extract-shuffle,SingleUseConsts,2475680,8.642152,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,9,binop-extract-shuffle,SingleUseConsts,2475680,8.626497,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1412,eza,10,binop-extract-shuffle,SingleUseConsts,2475680,8.627275,133.552104,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,1,expand-reductions,SingleUseConsts,2475680,8.687383,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,2,expand-reductions,SingleUseConsts,2475680,8.768135,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,3,expand-reductions,SingleUseConsts,2475680,8.618356,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,4,expand-reductions,SingleUseConsts,2475680,8.663127,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,5,expand-reductions,SingleUseConsts,2475680,8.605414,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,6,expand-reductions,SingleUseConsts,2475680,8.649232,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,7,expand-reductions,SingleUseConsts,2475680,8.663085,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,8,expand-reductions,SingleUseConsts,2475680,8.696066,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,9,expand-reductions,SingleUseConsts,2475680,8.649013,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1413,eza,10,expand-reductions,SingleUseConsts,2475680,8.225042,133.849143,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,1,interleaved-load-combine,SingleUseConsts,2475680,8.614230,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,2,interleaved-load-combine,SingleUseConsts,2475680,8.717980,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,3,interleaved-load-combine,SingleUseConsts,2475680,7.987864,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,4,interleaved-load-combine,SingleUseConsts,2475680,8.652939,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,5,interleaved-load-combine,SingleUseConsts,2475680,8.645553,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,6,interleaved-load-combine,SingleUseConsts,2475680,8.689030,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,7,interleaved-load-combine,SingleUseConsts,2475680,8.531614,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,8,interleaved-load-combine,SingleUseConsts,2475680,8.664856,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,9,interleaved-load-combine,SingleUseConsts,2475680,8.710246,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1414,eza,10,interleaved-load-combine,SingleUseConsts,2475680,8.745496,134.496736,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,1,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.626984,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,2,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.759973,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,3,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.740985,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,4,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.630981,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,5,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.489931,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,6,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.477012,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,7,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.686439,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,8,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.704298,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,9,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.624433,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1415,eza,10,loop-idiom-vectorize-all,SingleUseConsts,2475680,8.582709,133.793504,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,1,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.735218,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,2,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.662407,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,3,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.469528,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,4,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.549614,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,5,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.603236,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,6,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.604675,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,7,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.294525,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,8,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.438751,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,9,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.647927,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1416,eza,10,loop-idiom-vectorize-bytecmp,SingleUseConsts,2475680,8.666745,133.657194,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,1,promote-alloca-to-vector,SingleUseConsts,2475680,8.633207,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,2,promote-alloca-to-vector,SingleUseConsts,2475680,8.742684,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,3,promote-alloca-to-vector,SingleUseConsts,2475680,8.756800,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,4,promote-alloca-to-vector,SingleUseConsts,2475680,8.673859,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,5,promote-alloca-to-vector,SingleUseConsts,2475680,8.595445,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,6,promote-alloca-to-vector,SingleUseConsts,2475680,8.753626,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,7,promote-alloca-to-vector,SingleUseConsts,2475680,8.599818,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,8,promote-alloca-to-vector,SingleUseConsts,2475680,8.552737,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,9,promote-alloca-to-vector,SingleUseConsts,2475680,8.934788,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1417,eza,10,promote-alloca-to-vector,SingleUseConsts,2475680,8.745306,133.372014,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,1,replace-with-vec-lib,SingleUseConsts,2475680,9.226939,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,2,replace-with-vec-lib,SingleUseConsts,2475680,8.961522,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,3,replace-with-vec-lib,SingleUseConsts,2475680,9.004282,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,4,replace-with-vec-lib,SingleUseConsts,2475680,8.946237,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,5,replace-with-vec-lib,SingleUseConsts,2475680,9.066929,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,6,replace-with-vec-lib,SingleUseConsts,2475680,9.101975,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,7,replace-with-vec-lib,SingleUseConsts,2475680,9.030055,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,8,replace-with-vec-lib,SingleUseConsts,2475680,8.864769,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,9,replace-with-vec-lib,SingleUseConsts,2475680,8.766992,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1418,eza,10,replace-with-vec-lib,SingleUseConsts,2475680,8.510099,134.668438,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,1,vector-combine,SingleUseConsts,2475616,8.497258,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,2,vector-combine,SingleUseConsts,2475616,8.861913,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,3,vector-combine,SingleUseConsts,2475616,8.585231,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,4,vector-combine,SingleUseConsts,2475616,8.380316,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,5,vector-combine,SingleUseConsts,2475616,8.521672,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,6,vector-combine,SingleUseConsts,2475616,8.648140,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,7,vector-combine,SingleUseConsts,2475616,8.491983,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,8,vector-combine,SingleUseConsts,2475616,8.580648,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,9,vector-combine,SingleUseConsts,2475616,8.663248,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1419,eza,10,vector-combine,SingleUseConsts,2475616,8.549290,134.637499,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,1,advanced-peeling,SingleUseConsts,2474816,8.655802,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,2,advanced-peeling,SingleUseConsts,2474816,8.503319,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,3,advanced-peeling,SingleUseConsts,2474816,8.691171,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,4,advanced-peeling,SingleUseConsts,2474816,8.667128,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,5,advanced-peeling,SingleUseConsts,2474816,8.732978,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,6,advanced-peeling,SingleUseConsts,2474816,8.206403,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,7,advanced-peeling,SingleUseConsts,2474816,8.364254,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,8,advanced-peeling,SingleUseConsts,2474816,8.599204,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,9,advanced-peeling,SingleUseConsts,2474816,8.775147,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1420,eza,10,advanced-peeling,SingleUseConsts,2474816,8.767683,132.832723,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,1,lftr,SingleUseConsts,2475616,8.759505,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,2,lftr,SingleUseConsts,2475616,8.501732,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,3,lftr,SingleUseConsts,2475616,8.354308,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,4,lftr,SingleUseConsts,2475616,8.656557,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,5,lftr,SingleUseConsts,2475616,8.425410,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,6,lftr,SingleUseConsts,2475616,8.696277,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,7,lftr,SingleUseConsts,2475616,8.690531,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,8,lftr,SingleUseConsts,2475616,8.549747,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,9,lftr,SingleUseConsts,2475616,8.397587,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1421,eza,10,lftr,SingleUseConsts,2475616,8.570870,133.441832,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,1,licm-promotion,SingleUseConsts,2473824,8.815015,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,2,licm-promotion,SingleUseConsts,2473824,8.736803,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,3,licm-promotion,SingleUseConsts,2473824,8.706364,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,4,licm-promotion,SingleUseConsts,2473824,8.737477,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,5,licm-promotion,SingleUseConsts,2473824,8.756080,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,6,licm-promotion,SingleUseConsts,2473824,8.335183,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,7,licm-promotion,SingleUseConsts,2473824,8.774758,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,8,licm-promotion,SingleUseConsts,2473824,8.768057,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,9,licm-promotion,SingleUseConsts,2473824,8.563182,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1422,eza,10,licm-promotion,SingleUseConsts,2473824,8.737168,133.004556,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1423,eza,1,loop-level-heuristics,SingleUseConsts,2475680,8.710083,133.434500,500,1,/root/MIR_LLVM/bat,Success
EXP_DBL_1423,eza,2,loop-level-heuristics,SingleUseConsts,2475680,8.662580,133.434500,500,1,/root/MIR_LLVM/bat,Success
