ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Status
EXP_DBL_1583,serde,8,promote-alloca-to-vector,UnreachablePropagation,627824,11.686600,15.508683,Success
EXP_DBL_1583,serde,9,promote-alloca-to-vector,UnreachablePropagation,627824,11.625700,15.508683,Success
EXP_DBL_1583,serde,10,promote-alloca-to-vector,UnreachablePropagation,627824,11.582100,15.508683,Success
EXP_DBL_1584,serde,1,replace-with-vec-lib,UnreachablePropagation,627824,11.604700,15.566298,Success
EXP_DBL_1584,serde,2,replace-with-vec-lib,UnreachablePropagation,627824,11.638100,15.566298,Success
EXP_DBL_1584,serde,3,replace-with-vec-lib,UnreachablePropagation,627824,11.603000,15.566298,Success
EXP_DBL_1584,serde,4,replace-with-vec-lib,UnreachablePropagation,627824,11.605000,15.566298,Success
EXP_DBL_1584,serde,5,replace-with-vec-lib,UnreachablePropagation,627824,11.792700,15.566298,Success
EXP_DBL_1584,serde,6,replace-with-vec-lib,UnreachablePropagation,627824,11.608800,15.566298,Success
EXP_DBL_1584,serde,7,replace-with-vec-lib,UnreachablePropagation,627824,11.610800,15.566298,Success
EXP_DBL_1584,serde,8,replace-with-vec-lib,UnreachablePropagation,627824,11.668500,15.566298,Success
EXP_DBL_1584,serde,9,replace-with-vec-lib,UnreachablePropagation,627824,11.620200,15.566298,Success
EXP_DBL_1584,serde,10,replace-with-vec-lib,UnreachablePropagation,627824,11.655800,15.566298,Success
EXP_DBL_1585,serde,1,vector-combine,UnreachablePropagation,627824,11.662800,15.650673,Success
EXP_DBL_1585,serde,2,vector-combine,UnreachablePropagation,627824,11.701800,15.650673,Success
EXP_DBL_1585,serde,3,vector-combine,UnreachablePropagation,627824,11.596800,15.650673,Success
EXP_DBL_1585,serde,4,vector-combine,UnreachablePropagation,627824,11.615200,15.650673,Success
EXP_DBL_1585,serde,5,vector-combine,UnreachablePropagation,627824,11.663400,15.650673,Success
EXP_DBL_1585,serde,6,vector-combine,UnreachablePropagation,627824,11.610700,15.650673,Success
EXP_DBL_1585,serde,7,vector-combine,UnreachablePropagation,627824,11.602400,15.650673,Success
EXP_DBL_1585,serde,8,vector-combine,UnreachablePropagation,627824,11.627300,15.650673,Success
EXP_DBL_1585,serde,9,vector-combine,UnreachablePropagation,627824,14.057700,15.650673,Success
EXP_DBL_1585,serde,10,vector-combine,UnreachablePropagation,627824,11.842100,15.650673,Success
EXP_DBL_1586,serde,1,advanced-peeling,UnreachablePropagation,626304,11.560800,15.286551,Success
EXP_DBL_1586,serde,2,advanced-peeling,UnreachablePropagation,626304,11.401700,15.286551,Success
EXP_DBL_1586,serde,3,advanced-peeling,UnreachablePropagation,626304,11.404200,15.286551,Success
EXP_DBL_1586,serde,4,advanced-peeling,UnreachablePropagation,626304,11.431300,15.286551,Success
EXP_DBL_1586,serde,5,advanced-peeling,UnreachablePropagation,626304,11.405900,15.286551,Success
EXP_DBL_1586,serde,6,advanced-peeling,UnreachablePropagation,626304,11.381700,15.286551,Success
EXP_DBL_1586,serde,7,advanced-peeling,UnreachablePropagation,626304,11.508900,15.286551,Success
EXP_DBL_1586,serde,8,advanced-peeling,UnreachablePropagation,626304,11.431200,15.286551,Success
EXP_DBL_1586,serde,9,advanced-peeling,UnreachablePropagation,626304,11.412800,15.286551,Success
EXP_DBL_1586,serde,10,advanced-peeling,UnreachablePropagation,626304,11.395200,15.286551,Success
EXP_DBL_1587,serde,1,lftr,UnreachablePropagation,626800,11.518100,15.312429,Success
EXP_DBL_1587,serde,2,lftr,UnreachablePropagation,626800,11.514100,15.312429,Success
EXP_DBL_1587,serde,3,lftr,UnreachablePropagation,626800,11.524800,15.312429,Success
EXP_DBL_1587,serde,4,lftr,UnreachablePropagation,626800,11.582400,15.312429,Success
EXP_DBL_1587,serde,5,lftr,UnreachablePropagation,626800,11.499300,15.312429,Success
EXP_DBL_1587,serde,6,lftr,UnreachablePropagation,626800,11.471400,15.312429,Success
EXP_DBL_1587,serde,7,lftr,UnreachablePropagation,626800,11.510000,15.312429,Success
EXP_DBL_1587,serde,8,lftr,UnreachablePropagation,626800,11.469200,15.312429,Success
EXP_DBL_1587,serde,9,lftr,UnreachablePropagation,626800,11.509500,15.312429,Success
EXP_DBL_1587,serde,10,lftr,UnreachablePropagation,626800,11.528800,15.312429,Success
EXP_DBL_1588,serde,1,licm-promotion,UnreachablePropagation,626288,11.494900,15.492317,Success
EXP_DBL_1588,serde,2,licm-promotion,UnreachablePropagation,626288,11.517100,15.492317,Success
EXP_DBL_1588,serde,3,licm-promotion,UnreachablePropagation,626288,11.661300,15.492317,Success
EXP_DBL_1588,serde,4,licm-promotion,UnreachablePropagation,626288,11.695400,15.492317,Success
EXP_DBL_1588,serde,5,licm-promotion,UnreachablePropagation,626288,11.441500,15.492317,Success
EXP_DBL_1588,serde,6,licm-promotion,UnreachablePropagation,626288,11.455500,15.492317,Success
EXP_DBL_1588,serde,7,licm-promotion,UnreachablePropagation,626288,11.433700,15.492317,Success
EXP_DBL_1588,serde,8,licm-promotion,UnreachablePropagation,626288,11.525900,15.492317,Success
EXP_DBL_1588,serde,9,licm-promotion,UnreachablePropagation,626288,11.530600,15.492317,Success
EXP_DBL_1588,serde,10,licm-promotion,UnreachablePropagation,626288,11.481700,15.492317,Success
EXP_DBL_1589,serde,1,loop-level-heuristics,UnreachablePropagation,627824,11.784300,15.785018,Success
EXP_DBL_1589,serde,2,loop-level-heuristics,UnreachablePropagation,627824,11.893800,15.785018,Success
EXP_DBL_1589,serde,3,loop-level-heuristics,UnreachablePropagation,627824,11.609900,15.785018,Success
EXP_DBL_1589,serde,4,loop-level-heuristics,UnreachablePropagation,627824,11.574900,15.785018,Success
EXP_DBL_1589,serde,5,loop-level-heuristics,UnreachablePropagation,627824,11.614800,15.785018,Success
EXP_DBL_1589,serde,6,loop-level-heuristics,UnreachablePropagation,627824,11.718300,15.785018,Success
EXP_DBL_1589,serde,7,loop-level-heuristics,UnreachablePropagation,627824,11.614200,15.785018,Success
EXP_DBL_1589,serde,8,loop-level-heuristics,UnreachablePropagation,627824,11.850900,15.785018,Success
EXP_DBL_1589,serde,9,loop-level-heuristics,UnreachablePropagation,627824,11.723100,15.785018,Success
EXP_DBL_1589,serde,10,loop-level-heuristics,UnreachablePropagation,627824,11.612200,15.785018,Success
EXP_DBL_1590,serde,1,lsr,UnreachablePropagation,626432,11.474100,15.095965,Success
EXP_DBL_1590,serde,2,lsr,UnreachablePropagation,626432,11.489000,15.095965,Success
EXP_DBL_1590,serde,3,lsr,UnreachablePropagation,626432,11.637300,15.095965,Success
EXP_DBL_1590,serde,4,lsr,UnreachablePropagation,626432,11.506000,15.095965,Success
EXP_DBL_1590,serde,5,lsr,UnreachablePropagation,626432,11.761200,15.095965,Success
EXP_DBL_1590,serde,6,lsr,UnreachablePropagation,626432,11.611400,15.095965,Success
EXP_DBL_1590,serde,7,lsr,UnreachablePropagation,626432,11.508100,15.095965,Success
EXP_DBL_1590,serde,8,lsr,UnreachablePropagation,626432,11.537000,15.095965,Success
EXP_DBL_1590,serde,9,lsr,UnreachablePropagation,626432,11.482300,15.095965,Success
EXP_DBL_1590,serde,10,lsr,UnreachablePropagation,626432,11.497200,15.095965,Success
EXP_DBL_1591,serde,1,machine-licm,UnreachablePropagation,627712,11.465800,15.494216,Success
EXP_DBL_1591,serde,2,machine-licm,UnreachablePropagation,627712,11.514600,15.494216,Success
EXP_DBL_1591,serde,3,machine-licm,UnreachablePropagation,627712,11.595500,15.494216,Success
EXP_DBL_1591,serde,4,machine-licm,UnreachablePropagation,627712,11.516300,15.494216,Success
EXP_DBL_1591,serde,5,machine-licm,UnreachablePropagation,627712,11.479800,15.494216,Success
EXP_DBL_1591,serde,6,machine-licm,UnreachablePropagation,627712,11.544200,15.494216,Success
EXP_DBL_1591,serde,7,machine-licm,UnreachablePropagation,627712,11.464900,15.494216,Success
EXP_DBL_1591,serde,8,machine-licm,UnreachablePropagation,627712,11.936100,15.494216,Success
EXP_DBL_1591,serde,9,machine-licm,UnreachablePropagation,627712,11.470500,15.494216,Success
EXP_DBL_1591,serde,10,machine-licm,UnreachablePropagation,627712,11.458100,15.494216,Success
EXP_DBL_1592,serde,1,postra-machine-licm,UnreachablePropagation,627824,11.604500,15.736833,Success
EXP_DBL_1592,serde,2,postra-machine-licm,UnreachablePropagation,627824,11.748600,15.736833,Success
EXP_DBL_1592,serde,3,postra-machine-licm,UnreachablePropagation,627824,11.648500,15.736833,Success
EXP_DBL_1592,serde,4,postra-machine-licm,UnreachablePropagation,627824,11.611000,15.736833,Success
EXP_DBL_1592,serde,5,postra-machine-licm,UnreachablePropagation,627824,11.762200,15.736833,Success
EXP_DBL_1592,serde,6,postra-machine-licm,UnreachablePropagation,627824,11.669900,15.736833,Success
EXP_DBL_1592,serde,7,postra-machine-licm,UnreachablePropagation,627824,11.581700,15.736833,Success
EXP_DBL_1592,serde,8,postra-machine-licm,UnreachablePropagation,627824,11.642200,15.736833,Success
EXP_DBL_1592,serde,9,postra-machine-licm,UnreachablePropagation,627824,11.661200,15.736833,Success
EXP_DBL_1592,serde,10,postra-machine-licm,UnreachablePropagation,627824,11.941300,15.736833,Success
EXP_DBL_1593,serde,1,preheader-prot,UnreachablePropagation,627808,11.747300,15.771859,Success
EXP_DBL_1593,serde,2,preheader-prot,UnreachablePropagation,627808,11.591800,15.771859,Success
EXP_DBL_1593,serde,3,preheader-prot,UnreachablePropagation,627808,11.727200,15.771859,Success
EXP_DBL_1593,serde,4,preheader-prot,UnreachablePropagation,627808,11.525000,15.771859,Success
EXP_DBL_1593,serde,5,preheader-prot,UnreachablePropagation,627808,11.721000,15.771859,Success
EXP_DBL_1593,serde,6,preheader-prot,UnreachablePropagation,627808,11.588400,15.771859,Success
EXP_DBL_1593,serde,7,preheader-prot,UnreachablePropagation,627808,11.585600,15.771859,Success
EXP_DBL_1593,serde,8,preheader-prot,UnreachablePropagation,627808,11.557300,15.771859,Success
EXP_DBL_1593,serde,9,preheader-prot,UnreachablePropagation,627808,11.843400,15.771859,Success
EXP_DBL_1593,serde,10,preheader-prot,UnreachablePropagation,627808,11.952700,15.771859,Success
EXP_DBL_1594,serde,1,block-placement,UnreachablePropagation,623472,11.658400,15.396920,Success
EXP_DBL_1594,serde,2,block-placement,UnreachablePropagation,623472,11.830000,15.396920,Success
EXP_DBL_1594,serde,3,block-placement,UnreachablePropagation,623472,11.751500,15.396920,Success
EXP_DBL_1594,serde,4,block-placement,UnreachablePropagation,623472,11.681000,15.396920,Success
EXP_DBL_1594,serde,5,block-placement,UnreachablePropagation,623472,11.785700,15.396920,Success
EXP_DBL_1594,serde,6,block-placement,UnreachablePropagation,623472,11.655300,15.396920,Success
EXP_DBL_1594,serde,7,block-placement,UnreachablePropagation,623472,11.866200,15.396920,Success
EXP_DBL_1594,serde,8,block-placement,UnreachablePropagation,623472,11.841000,15.396920,Success
EXP_DBL_1594,serde,9,block-placement,UnreachablePropagation,623472,11.694100,15.396920,Success
EXP_DBL_1594,serde,10,block-placement,UnreachablePropagation,623472,11.682700,15.396920,Success
EXP_DBL_1595,serde,1,branch-fold,UnreachablePropagation,628528,11.808300,15.584265,Success
EXP_DBL_1595,serde,2,branch-fold,UnreachablePropagation,628528,11.445900,15.584265,Success
EXP_DBL_1595,serde,3,branch-fold,UnreachablePropagation,628528,11.715000,15.584265,Success
EXP_DBL_1595,serde,4,branch-fold,UnreachablePropagation,628528,11.597700,15.584265,Success
EXP_DBL_1595,serde,5,branch-fold,UnreachablePropagation,628528,11.483900,15.584265,Success
EXP_DBL_1595,serde,6,branch-fold,UnreachablePropagation,628528,11.851500,15.584265,Success
EXP_DBL_1595,serde,7,branch-fold,UnreachablePropagation,628528,11.498400,15.584265,Success
EXP_DBL_1595,serde,8,branch-fold,UnreachablePropagation,628528,11.479500,15.584265,Success
EXP_DBL_1595,serde,9,branch-fold,UnreachablePropagation,628528,11.795600,15.584265,Success
EXP_DBL_1595,serde,10,branch-fold,UnreachablePropagation,628528,11.605700,15.584265,Success
EXP_DBL_1596,serde,1,cgp-branch-opts,UnreachablePropagation,627824,11.880700,15.587442,Success
EXP_DBL_1596,serde,2,cgp-branch-opts,UnreachablePropagation,627824,11.579600,15.587442,Success
EXP_DBL_1596,serde,3,cgp-branch-opts,UnreachablePropagation,627824,11.859500,15.587442,Success
EXP_DBL_1596,serde,4,cgp-branch-opts,UnreachablePropagation,627824,11.857300,15.587442,Success
EXP_DBL_1596,serde,5,cgp-branch-opts,UnreachablePropagation,627824,11.765000,15.587442,Success
EXP_DBL_1596,serde,6,cgp-branch-opts,UnreachablePropagation,627824,11.818900,15.587442,Success
EXP_DBL_1596,serde,7,cgp-branch-opts,UnreachablePropagation,627824,11.593300,15.587442,Success
EXP_DBL_1596,serde,8,cgp-branch-opts,UnreachablePropagation,627824,11.633100,15.587442,Success
EXP_DBL_1596,serde,9,cgp-branch-opts,UnreachablePropagation,627824,11.610300,15.587442,Success
EXP_DBL_1596,serde,10,cgp-branch-opts,UnreachablePropagation,627824,11.590700,15.587442,Success
EXP_DBL_1597,serde,1,cgp-select2branch,UnreachablePropagation,627824,11.598400,15.668503,Success
EXP_DBL_1597,serde,2,cgp-select2branch,UnreachablePropagation,627824,11.566700,15.668503,Success
EXP_DBL_1597,serde,3,cgp-select2branch,UnreachablePropagation,627824,11.718800,15.668503,Success
EXP_DBL_1597,serde,4,cgp-select2branch,UnreachablePropagation,627824,11.602300,15.668503,Success
EXP_DBL_1597,serde,5,cgp-select2branch,UnreachablePropagation,627824,11.875400,15.668503,Success
EXP_DBL_1597,serde,6,cgp-select2branch,UnreachablePropagation,627824,11.604200,15.668503,Success
EXP_DBL_1597,serde,7,cgp-select2branch,UnreachablePropagation,627824,11.585900,15.668503,Success
EXP_DBL_1597,serde,8,cgp-select2branch,UnreachablePropagation,627824,11.608100,15.668503,Success
EXP_DBL_1597,serde,9,cgp-select2branch,UnreachablePropagation,627824,11.614800,15.668503,Success
EXP_DBL_1597,serde,10,cgp-select2branch,UnreachablePropagation,627824,11.600300,15.668503,Success
EXP_DBL_1598,serde,1,chr,UnreachablePropagation,627824,11.694100,15.685064,Success
EXP_DBL_1598,serde,2,chr,UnreachablePropagation,627824,11.667100,15.685064,Success
EXP_DBL_1598,serde,3,chr,UnreachablePropagation,627824,11.743400,15.685064,Success
EXP_DBL_1598,serde,4,chr,UnreachablePropagation,627824,11.640900,15.685064,Success
EXP_DBL_1598,serde,5,chr,UnreachablePropagation,627824,11.686700,15.685064,Success
EXP_DBL_1598,serde,6,chr,UnreachablePropagation,627824,11.664200,15.685064,Success
EXP_DBL_1598,serde,7,chr,UnreachablePropagation,627824,11.638600,15.685064,Success
EXP_DBL_1598,serde,8,chr,UnreachablePropagation,627824,11.782900,15.685064,Success
EXP_DBL_1598,serde,9,chr,UnreachablePropagation,627824,11.624000,15.685064,Success
EXP_DBL_1598,serde,10,chr,UnreachablePropagation,627824,11.624100,15.685064,Success
EXP_DBL_1599,serde,1,early-ifcvt,UnreachablePropagation,627824,11.574800,15.692097,Success
EXP_DBL_1599,serde,2,early-ifcvt,UnreachablePropagation,627824,11.659700,15.692097,Success
EXP_DBL_1599,serde,3,early-ifcvt,UnreachablePropagation,627824,11.718200,15.692097,Success
EXP_DBL_1599,serde,4,early-ifcvt,UnreachablePropagation,627824,11.617600,15.692097,Success
EXP_DBL_1599,serde,5,early-ifcvt,UnreachablePropagation,627824,11.740800,15.692097,Success
EXP_DBL_1599,serde,6,early-ifcvt,UnreachablePropagation,627824,11.873600,15.692097,Success
EXP_DBL_1599,serde,7,early-ifcvt,UnreachablePropagation,627824,11.600400,15.692097,Success
EXP_DBL_1599,serde,8,early-ifcvt,UnreachablePropagation,627824,11.706800,15.692097,Success
EXP_DBL_1599,serde,9,early-ifcvt,UnreachablePropagation,627824,11.632100,15.692097,Success
EXP_DBL_1599,serde,10,early-ifcvt,UnreachablePropagation,627824,11.727400,15.692097,Success
EXP_DBL_1600,serde,1,early-taildup,UnreachablePropagation,627856,11.479600,15.402019,Success
EXP_DBL_1600,serde,2,early-taildup,UnreachablePropagation,627856,11.607100,15.402019,Success
EXP_DBL_1600,serde,3,early-taildup,UnreachablePropagation,627856,11.720200,15.402019,Success
EXP_DBL_1600,serde,4,early-taildup,UnreachablePropagation,627856,11.686400,15.402019,Success
EXP_DBL_1600,serde,5,early-taildup,UnreachablePropagation,627856,11.485800,15.402019,Success
EXP_DBL_1600,serde,6,early-taildup,UnreachablePropagation,627856,11.458400,15.402019,Success
EXP_DBL_1600,serde,7,early-taildup,UnreachablePropagation,627856,11.654300,15.402019,Success
EXP_DBL_1600,serde,8,early-taildup,UnreachablePropagation,627856,11.682900,15.402019,Success
EXP_DBL_1600,serde,9,early-taildup,UnreachablePropagation,627856,11.503100,15.402019,Success
EXP_DBL_1600,serde,10,early-taildup,UnreachablePropagation,627856,11.541500,15.402019,Success
EXP_DBL_1601,serde,1,ifcvt-diamond,UnreachablePropagation,627824,11.587600,15.563595,Success
EXP_DBL_1601,serde,2,ifcvt-diamond,UnreachablePropagation,627824,11.570700,15.563595,Success
EXP_DBL_1601,serde,3,ifcvt-diamond,UnreachablePropagation,627824,11.635500,15.563595,Success
EXP_DBL_1601,serde,4,ifcvt-diamond,UnreachablePropagation,627824,11.885200,15.563595,Success
EXP_DBL_1601,serde,5,ifcvt-diamond,UnreachablePropagation,627824,11.584600,15.563595,Success
EXP_DBL_1601,serde,6,ifcvt-diamond,UnreachablePropagation,627824,11.737600,15.563595,Success
EXP_DBL_1601,serde,7,ifcvt-diamond,UnreachablePropagation,627824,11.664400,15.563595,Success
EXP_DBL_1601,serde,8,ifcvt-diamond,UnreachablePropagation,627824,11.643100,15.563595,Success
EXP_DBL_1601,serde,9,ifcvt-diamond,UnreachablePropagation,627824,11.666200,15.563595,Success
EXP_DBL_1601,serde,10,ifcvt-diamond,UnreachablePropagation,627824,11.705800,15.563595,Success
EXP_DBL_1602,serde,1,ifcvt-forked-diamond,UnreachablePropagation,627824,11.672300,15.372402,Success
EXP_DBL_1602,serde,2,ifcvt-forked-diamond,UnreachablePropagation,627824,11.662200,15.372402,Success
EXP_DBL_1602,serde,3,ifcvt-forked-diamond,UnreachablePropagation,627824,11.738100,15.372402,Success
EXP_DBL_1602,serde,4,ifcvt-forked-diamond,UnreachablePropagation,627824,11.727400,15.372402,Success
EXP_DBL_1602,serde,5,ifcvt-forked-diamond,UnreachablePropagation,627824,11.684900,15.372402,Success
EXP_DBL_1602,serde,6,ifcvt-forked-diamond,UnreachablePropagation,627824,11.672500,15.372402,Success
EXP_DBL_1602,serde,7,ifcvt-forked-diamond,UnreachablePropagation,627824,11.609800,15.372402,Success
EXP_DBL_1602,serde,8,ifcvt-forked-diamond,UnreachablePropagation,627824,11.611100,15.372402,Success
EXP_DBL_1602,serde,9,ifcvt-forked-diamond,UnreachablePropagation,627824,11.704800,15.372402,Success
EXP_DBL_1602,serde,10,ifcvt-forked-diamond,UnreachablePropagation,627824,11.820200,15.372402,Success
EXP_DBL_1603,serde,1,ifcvt-simple,UnreachablePropagation,627824,11.759400,15.517473,Success
EXP_DBL_1603,serde,2,ifcvt-simple,UnreachablePropagation,627824,11.590000,15.517473,Success
EXP_DBL_1603,serde,3,ifcvt-simple,UnreachablePropagation,627824,11.609300,15.517473,Success
EXP_DBL_1603,serde,4,ifcvt-simple,UnreachablePropagation,627824,11.593000,15.517473,Success
EXP_DBL_1603,serde,5,ifcvt-simple,UnreachablePropagation,627824,11.585500,15.517473,Success
EXP_DBL_1603,serde,6,ifcvt-simple,UnreachablePropagation,627824,11.704700,15.517473,Success
EXP_DBL_1603,serde,7,ifcvt-simple,UnreachablePropagation,627824,11.573700,15.517473,Success
EXP_DBL_1603,serde,8,ifcvt-simple,UnreachablePropagation,627824,11.671100,15.517473,Success
EXP_DBL_1603,serde,9,ifcvt-simple,UnreachablePropagation,627824,11.637600,15.517473,Success
EXP_DBL_1603,serde,10,ifcvt-simple,UnreachablePropagation,627824,11.660400,15.517473,Success
EXP_DBL_1604,serde,1,ifcvt-simple-false,UnreachablePropagation,627824,11.621300,15.446367,Success
EXP_DBL_1604,serde,2,ifcvt-simple-false,UnreachablePropagation,627824,11.664900,15.446367,Success
EXP_DBL_1604,serde,3,ifcvt-simple-false,UnreachablePropagation,627824,11.680600,15.446367,Success
EXP_DBL_1604,serde,4,ifcvt-simple-false,UnreachablePropagation,627824,11.592500,15.446367,Success
EXP_DBL_1604,serde,5,ifcvt-simple-false,UnreachablePropagation,627824,11.639000,15.446367,Success
EXP_DBL_1604,serde,6,ifcvt-simple-false,UnreachablePropagation,627824,11.610000,15.446367,Success
EXP_DBL_1604,serde,7,ifcvt-simple-false,UnreachablePropagation,627824,11.594800,15.446367,Success
EXP_DBL_1604,serde,8,ifcvt-simple-false,UnreachablePropagation,627824,11.719000,15.446367,Success
EXP_DBL_1604,serde,9,ifcvt-simple-false,UnreachablePropagation,627824,11.615700,15.446367,Success
EXP_DBL_1604,serde,10,ifcvt-simple-false,UnreachablePropagation,627824,11.577400,15.446367,Success
EXP_DBL_1605,serde,1,ifcvt-triangle,UnreachablePropagation,627824,11.688400,15.377997,Success
EXP_DBL_1605,serde,2,ifcvt-triangle,UnreachablePropagation,627824,11.615500,15.377997,Success
EXP_DBL_1605,serde,3,ifcvt-triangle,UnreachablePropagation,627824,11.643200,15.377997,Success
EXP_DBL_1605,serde,4,ifcvt-triangle,UnreachablePropagation,627824,11.599400,15.377997,Success
EXP_DBL_1605,serde,5,ifcvt-triangle,UnreachablePropagation,627824,11.778700,15.377997,Success
EXP_DBL_1605,serde,6,ifcvt-triangle,UnreachablePropagation,627824,11.650200,15.377997,Success
EXP_DBL_1605,serde,7,ifcvt-triangle,UnreachablePropagation,627824,11.714800,15.377997,Success
EXP_DBL_1605,serde,8,ifcvt-triangle,UnreachablePropagation,627824,11.902300,15.377997,Success
EXP_DBL_1605,serde,9,ifcvt-triangle,UnreachablePropagation,627824,11.603000,15.377997,Success
EXP_DBL_1605,serde,10,ifcvt-triangle,UnreachablePropagation,627824,11.612000,15.377997,Success
EXP_DBL_1606,serde,1,ifcvt-triangle-false,UnreachablePropagation,627824,11.602900,15.547690,Success
EXP_DBL_1606,serde,2,ifcvt-triangle-false,UnreachablePropagation,627824,11.663400,15.547690,Success
EXP_DBL_1606,serde,3,ifcvt-triangle-false,UnreachablePropagation,627824,11.773700,15.547690,Success
EXP_DBL_1606,serde,4,ifcvt-triangle-false,UnreachablePropagation,627824,11.646600,15.547690,Success
EXP_DBL_1606,serde,5,ifcvt-triangle-false,UnreachablePropagation,627824,11.681400,15.547690,Success
EXP_DBL_1606,serde,6,ifcvt-triangle-false,UnreachablePropagation,627824,11.644400,15.547690,Success
EXP_DBL_1606,serde,7,ifcvt-triangle-false,UnreachablePropagation,627824,11.627300,15.547690,Success
EXP_DBL_1606,serde,8,ifcvt-triangle-false,UnreachablePropagation,627824,11.592700,15.547690,Success
EXP_DBL_1606,serde,9,ifcvt-triangle-false,UnreachablePropagation,627824,11.611600,15.547690,Success
EXP_DBL_1606,serde,10,ifcvt-triangle-false,UnreachablePropagation,627824,11.834500,15.547690,Success
EXP_DBL_1607,serde,1,ifcvt-triangle-rev,UnreachablePropagation,627824,11.636600,15.641739,Success
EXP_DBL_1607,serde,2,ifcvt-triangle-rev,UnreachablePropagation,627824,11.802600,15.641739,Success
EXP_DBL_1607,serde,3,ifcvt-triangle-rev,UnreachablePropagation,627824,11.757700,15.641739,Success
EXP_DBL_1607,serde,4,ifcvt-triangle-rev,UnreachablePropagation,627824,11.601600,15.641739,Success
EXP_DBL_1607,serde,5,ifcvt-triangle-rev,UnreachablePropagation,627824,11.615900,15.641739,Success
EXP_DBL_1607,serde,6,ifcvt-triangle-rev,UnreachablePropagation,627824,11.632400,15.641739,Success
EXP_DBL_1607,serde,7,ifcvt-triangle-rev,UnreachablePropagation,627824,11.677400,15.641739,Success
EXP_DBL_1607,serde,8,ifcvt-triangle-rev,UnreachablePropagation,627824,11.604000,15.641739,Success
EXP_DBL_1607,serde,9,ifcvt-triangle-rev,UnreachablePropagation,627824,11.602400,15.641739,Success
EXP_DBL_1607,serde,10,ifcvt-triangle-rev,UnreachablePropagation,627824,12.209000,15.641739,Success
EXP_DBL_1608,serde,1,tail-calls,UnreachablePropagation,627824,11.580200,15.258061,Success
EXP_DBL_1608,serde,2,tail-calls,UnreachablePropagation,627824,15.133200,15.258061,Success
EXP_DBL_1608,serde,3,tail-calls,UnreachablePropagation,627824,11.650400,15.258061,Success
EXP_DBL_1608,serde,4,tail-calls,UnreachablePropagation,627824,11.713300,15.258061,Success
EXP_DBL_1608,serde,5,tail-calls,UnreachablePropagation,627824,11.581300,15.258061,Success
EXP_DBL_1608,serde,6,tail-calls,UnreachablePropagation,627824,11.587600,15.258061,Success
EXP_DBL_1608,serde,7,tail-calls,UnreachablePropagation,627824,11.625900,15.258061,Success
EXP_DBL_1608,serde,8,tail-calls,UnreachablePropagation,627824,11.747500,15.258061,Success
EXP_DBL_1608,serde,9,tail-calls,UnreachablePropagation,627824,11.669400,15.258061,Success
EXP_DBL_1608,serde,10,tail-calls,UnreachablePropagation,627824,11.642200,15.258061,Success
EXP_DBL_1609,serde,1,tail-duplicate,UnreachablePropagation,627712,11.588100,15.546002,Success
EXP_DBL_1609,serde,2,tail-duplicate,UnreachablePropagation,627712,11.562800,15.546002,Success
EXP_DBL_1609,serde,3,tail-duplicate,UnreachablePropagation,627712,11.560200,15.546002,Success
EXP_DBL_1609,serde,4,tail-duplicate,UnreachablePropagation,627712,11.515600,15.546002,Success
EXP_DBL_1609,serde,5,tail-duplicate,UnreachablePropagation,627712,11.538200,15.546002,Success
EXP_DBL_1609,serde,6,tail-duplicate,UnreachablePropagation,627712,11.644000,15.546002,Success
EXP_DBL_1609,serde,7,tail-duplicate,UnreachablePropagation,627712,11.741000,15.546002,Success
EXP_DBL_1609,serde,8,tail-duplicate,UnreachablePropagation,627712,11.554400,15.546002,Success
EXP_DBL_1609,serde,9,tail-duplicate,UnreachablePropagation,627712,11.613000,15.546002,Success
EXP_DBL_1609,serde,10,tail-duplicate,UnreachablePropagation,627712,11.526400,15.546002,Success
EXP_DBL_1610,serde,1,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.687800,15.384182,Success
EXP_DBL_1610,serde,2,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.633700,15.384182,Success
EXP_DBL_1610,serde,3,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.778500,15.384182,Success
EXP_DBL_1610,serde,4,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.616600,15.384182,Success
EXP_DBL_1610,serde,5,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.741000,15.384182,Success
EXP_DBL_1610,serde,6,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.709600,15.384182,Success
EXP_DBL_1610,serde,7,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.585000,15.384182,Success
EXP_DBL_1610,serde,8,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.617800,15.384182,Success
EXP_DBL_1610,serde,9,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.584600,15.384182,Success
EXP_DBL_1610,serde,10,cgp-ext-ld-promotion,UnreachablePropagation,627840,11.592800,15.384182,Success
EXP_DBL_1611,serde,1,cgp-store-extract,UnreachablePropagation,627824,11.610900,15.383281,Success
EXP_DBL_1611,serde,2,cgp-store-extract,UnreachablePropagation,627824,11.616000,15.383281,Success
EXP_DBL_1611,serde,3,cgp-store-extract,UnreachablePropagation,627824,11.722200,15.383281,Success
